-1.44, -150.008,-150.007,-150.007,-150.007,-150.007,-150.007,-150.007,-150.007,-150.007,-150.006,-150.006,-150.006,-150.006,-150.006,-150.006,-150.006,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-147.63,-142.396,-137.162,-131.928,-126.694,-121.46,-116.226,-110.992,-105.758,-100.524,-95.2898,-90.0559,-84.8219,-79.588,-74.3541,-69.1201,-63.8862,-58.6523,-53.4184,-48.1846,-42.9507,-37.7168,-32.483,-27.2491,-22.0153,-16.7815,-11.5477,-6.31386,-1.08008,2.76914,6.25834,9.74754,13.2368,16.726,20.2152,23.7044,27.1937,30.6829,34.1722,37.6614,41.1507,44.64,48.1292,51.6185,55.1078,58.5971,62.0864,65.5757,69.065,72.5544,76.0437,79.533,83.0224,86.5117,90.0011,93.4904,96.9798,100.003,100.003,100.003,100.003,100.003,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.005,100.005,100.005,100.005,100.005,100.005,
-1.38, -150.007,-150.007,-150.007,-150.007,-150.006,-150.006,-150.006,-150.006,-150.006,-150.006,-150.006,-150.006,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.004,-150.004,-147.585,-142.35,-137.117,-131.882,-126.649,-121.415,-116.181,-110.947,-105.713,-100.479,-95.2447,-90.0107,-84.7768,-79.5429,-74.309,-69.0751,-63.8412,-58.6073,-53.3734,-48.1395,-42.9057,-37.6718,-32.438,-27.2041,-21.9703,-16.7365,-11.5027,-6.26886,-1.03508,2.79914,6.28833,9.77754,13.2667,16.756,20.2452,23.7344,27.2237,30.7129,34.2021,37.6914,41.1807,44.6699,48.1592,51.6485,55.1377,58.627,62.1163,65.6056,69.0949,72.5842,76.0736,79.5629,83.0522,86.5415,90.0309,93.5202,97.0095,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.005,
-1.32, -150.006,-150.006,-150.006,-150.006,-150.006,-150.006,-150.006,-150.006,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.004,-150.004,-150.004,-150.004,-150.004,-147.539,-142.305,-137.071,-131.837,-126.603,-121.369,-116.135,-110.901,-105.667,-100.433,-95.1995,-89.9656,-84.7317,-79.4978,-74.2639,-69.03,-63.7961,-58.5622,-53.3284,-48.0945,-42.8606,-37.6268,-32.3929,-27.1591,-21.9253,-16.6915,-11.4577,-6.22386,-0.990077,2.82914,6.31833,9.80754,13.2967,16.786,20.2752,23.7644,27.2536,30.7429,34.2321,37.7214,41.2106,44.6999,48.1891,51.6784,55.1677,58.657,62.1462,65.6355,69.1248,72.6141,76.1034,79.5927,83.082,86.5714,90.0607,93.55,97.0393,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.004,100.004,
-1.26, -150.006,-150.006,-150.006,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-147.494,-142.26,-137.026,-131.792,-126.558,-121.324,-116.09,-110.856,-105.622,-100.388,-95.1544,-89.9205,-84.6866,-79.4527,-74.2188,-68.9849,-63.751,-58.5172,-53.2833,-48.0495,-42.8156,-37.5818,-32.3479,-27.1141,-21.8803,-16.6465,-11.4127,-6.17886,-0.945077,2.85914,6.34833,9.83753,13.3267,16.816,20.3052,23.7944,27.2836,30.7729,34.2621,37.7513,41.2406,44.7298,48.2191,51.7083,55.1976,58.6869,62.1761,65.6654,69.1547,72.644,76.1333,79.6226,83.1119,86.6012,90.0905,93.5798,97.0691,100.002,100.002,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.004,100.004,100.004,100.004,100.004,
-1.2, -150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.005,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.003,-150.003,-150.003,-147.449,-142.215,-136.981,-131.747,-126.513,-121.279,-116.045,-110.811,-105.577,-100.343,-95.1093,-89.8754,-84.6415,-79.4076,-74.1737,-68.9399,-63.706,-58.4721,-53.2383,-48.0044,-42.7706,-37.5367,-32.3029,-27.0691,-21.8353,-16.6015,-11.3677,-6.13386,-0.900077,2.88914,6.37833,9.86753,13.3567,16.8459,20.3352,23.8244,27.3136,30.8028,34.2921,37.7813,41.2705,44.7598,48.249,51.7383,55.2275,58.7168,62.2061,65.6953,69.1846,72.6739,76.1632,79.6524,83.1417,86.631,90.1203,93.6096,97.0989,100.002,100.002,100.002,100.002,100.002,100.002,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,
-1.14, -150.005,-150.005,-150.005,-150.005,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-147.403,-142.169,-136.935,-131.701,-126.468,-121.234,-116,-110.766,-105.532,-100.298,-95.0642,-89.8303,-84.5964,-79.3625,-74.1287,-68.8948,-63.6609,-58.4271,-53.1932,-47.9594,-42.7256,-37.4917,-32.2579,-27.0241,-21.7903,-16.5565,-11.3227,-6.08886,-0.855078,2.91914,6.40833,9.89753,13.3867,16.8759,20.3652,23.8544,27.3436,30.8328,34.322,37.8113,41.3005,44.7897,48.279,51.7682,55.2575,58.7467,62.236,65.7253,69.2145,72.7038,76.193,79.6823,83.1716,86.6609,90.1501,93.6394,97.1287,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,100.003,
-1.08, -150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.004,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-147.358,-142.124,-136.89,-131.656,-126.422,-121.188,-115.955,-110.721,-105.487,-100.253,-95.0191,-89.7852,-84.5513,-79.3174,-74.0836,-68.8497,-63.6159,-58.382,-53.1482,-47.9144,-42.6805,-37.4467,-32.2129,-26.9791,-21.7453,-16.5115,-11.2777,-6.04386,-0.810078,2.94914,6.43833,9.92753,13.4167,16.9059,20.3951,23.8844,27.3736,30.8628,34.352,37.8412,41.3305,44.8197,48.3089,51.7982,55.2874,58.7767,62.2659,65.7552,69.2444,72.7337,76.2229,79.7122,83.2015,86.6907,90.18,93.6693,97.1585,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.003,100.003,100.003,100.003,100.003,100.003,
-1.02, -150.004,-150.004,-150.004,-150.004,-150.004,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.002,-150.002,-150.002,-147.313,-142.079,-136.845,-131.611,-126.377,-121.143,-115.909,-110.676,-105.442,-100.208,-94.9739,-89.7401,-84.5062,-79.2724,-74.0385,-68.8047,-63.5708,-58.337,-53.1032,-47.8693,-42.6355,-37.4017,-32.1679,-26.9341,-21.7003,-16.4664,-11.2327,-5.99886,-0.765078,2.97914,6.46833,9.95753,13.4467,16.9359,20.4251,23.9144,27.4036,30.8928,34.382,37.8712,41.3604,44.8497,48.3389,51.8281,55.3174,58.8066,62.2958,65.7851,69.2743,72.7636,76.2528,79.7421,83.2313,86.7206,90.2099,93.6991,97.1883,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,
-0.960002, -150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-147.267,-142.034,-136.8,-131.566,-126.332,-121.098,-115.864,-110.63,-105.397,-100.163,-94.9288,-89.695,-84.4611,-79.2273,-73.9935,-68.7596,-63.5258,-58.292,-53.0581,-47.8243,-42.5905,-37.3567,-32.1229,-26.8891,-21.6553,-16.4214,-11.1877,-5.95386,-0.720078,3.00914,6.49833,9.98753,13.4767,16.9659,20.4551,23.9443,27.4336,30.9228,34.412,37.9012,41.3904,44.8796,48.3689,51.8581,55.3473,58.8365,62.3258,65.815,69.3043,72.7935,76.2827,79.772,83.2612,86.7505,90.2397,93.729,97.2182,100.001,100.001,100.001,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,
-0.900002, -150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.003,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-147.222,-141.988,-136.755,-131.521,-126.287,-121.053,-115.819,-110.585,-105.351,-100.118,-94.8837,-89.6499,-84.4161,-79.1822,-73.9484,-68.7146,-63.4808,-58.2469,-53.0131,-47.7793,-42.5455,-37.3117,-32.0779,-26.844,-21.6102,-16.3764,-11.1427,-5.90886,-0.675078,3.03914,6.52833,10.0175,13.5067,16.9959,20.4851,23.9743,27.4635,30.9528,34.442,37.9312,41.4204,44.9096,48.3988,51.888,55.3773,58.8665,62.3557,65.8449,69.3342,72.8234,76.3126,79.8019,83.2911,86.7803,90.2696,93.7588,97.248,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,
-0.840002, -150.003,-150.003,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-147.177,-141.943,-136.709,-131.475,-126.242,-121.008,-115.774,-110.54,-105.306,-100.072,-94.8386,-89.6048,-84.371,-79.1372,-73.9034,-68.6695,-63.4357,-58.2019,-52.9681,-47.7343,-42.5005,-37.2666,-32.0328,-26.799,-21.5652,-16.3314,-11.0977,-5.86386,-0.630078,3.06914,6.55833,10.0475,13.5367,17.0259,20.5151,24.0043,27.4935,30.9827,34.4719,37.9612,41.4504,44.9396,48.4288,51.918,55.4072,58.8964,62.3857,65.8749,69.3641,72.8533,76.3425,79.8318,83.321,86.8102,90.2994,93.7887,97.2779,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.002,100.002,100.002,100.002,100.002,100.002,100.002,
-0.780002, -150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.001,-150.001,-150.001,-150.001,-147.132,-141.898,-136.664,-131.43,-126.197,-120.963,-115.729,-110.495,-105.261,-100.027,-94.7936,-89.5597,-84.3259,-79.0921,-73.8583,-68.6245,-63.3907,-58.1569,-52.9231,-47.6893,-42.4554,-37.2216,-31.9878,-26.754,-21.5202,-16.2864,-11.0527,-5.81886,-0.585078,3.09914,6.58833,10.0775,13.5667,17.0559,20.5451,24.0343,27.5235,31.0127,34.5019,37.9911,41.4803,44.9695,48.4588,51.948,55.4372,58.9264,62.4156,65.9048,69.394,72.8833,76.3725,79.8617,83.3509,86.8401,90.3293,93.8186,97.3078,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,
-0.720002, -150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.002,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-147.087,-141.853,-136.619,-131.385,-126.151,-120.918,-115.684,-110.45,-105.216,-99.9823,-94.7485,-89.5147,-84.2809,-79.0471,-73.8133,-68.5794,-63.3456,-58.1118,-52.878,-47.6442,-42.4104,-37.1766,-31.9428,-26.709,-21.4752,-16.2414,-11.0076,-5.77386,-0.540078,3.12914,6.61833,10.1075,13.5967,17.0859,20.5751,24.0643,27.5535,31.0427,34.5319,38.0211,41.5103,44.9995,48.4887,51.9779,55.4671,58.9563,62.4455,65.9348,69.424,72.9132,76.4024,79.8916,83.3808,86.87,90.3592,93.8484,97.3376,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,
-0.660002, -150.002,-150.002,-150.002,-150.002,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-147.041,-141.808,-136.574,-131.34,-126.106,-120.872,-115.639,-110.405,-105.171,-99.9372,-94.7034,-89.4696,-84.2358,-79.002,-73.7682,-68.5344,-63.3006,-58.0668,-52.833,-47.5992,-42.3654,-37.1316,-31.8978,-26.664,-21.4302,-16.1964,-10.9626,-5.72886,-0.495078,3.15914,6.64833,10.1375,13.6267,17.1159,20.6051,24.0943,27.5835,31.0727,34.5619,38.0511,41.5403,45.0295,48.5187,52.0079,55.4971,58.9863,62.4755,65.9647,69.4539,72.9431,76.4323,79.9215,83.4107,86.8999,90.3891,93.8783,97.3675,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,
-0.600002, -150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-146.996,-141.763,-136.529,-131.295,-126.061,-120.827,-115.594,-110.36,-105.126,-99.8922,-94.6583,-89.4246,-84.1908,-78.957,-73.7232,-68.4894,-63.2556,-58.0218,-52.788,-47.5542,-42.3204,-37.0866,-31.8528,-26.619,-21.3852,-16.1514,-10.9176,-5.68386,-0.450078,3.18914,6.67833,10.1675,13.6567,17.1459,20.6351,24.1243,27.6135,31.1027,34.5919,38.0811,41.5703,45.0595,48.5487,52.0379,55.5271,59.0163,62.5055,65.9947,69.4839,72.9731,76.4623,79.9515,83.4407,86.9298,90.419,93.9082,97.3974,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,
-0.540002, -150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-146.951,-141.717,-136.484,-131.25,-126.016,-120.782,-115.548,-110.315,-105.081,-99.8471,-94.6133,-89.3795,-84.1457,-78.9119,-73.6781,-68.4443,-63.2106,-57.9768,-52.743,-47.5092,-42.2754,-37.0416,-31.8078,-26.574,-21.3402,-16.1064,-10.8726,-5.63886,-0.405078,3.21914,6.70833,10.1975,13.6867,17.1759,20.6651,24.1543,27.6435,31.1327,34.6219,38.1111,41.6003,45.0895,48.5786,52.0678,55.557,59.0462,62.5354,66.0246,69.5138,73.003,76.4922,79.9814,83.4706,86.9598,90.449,93.9381,97.4273,100,100,100,100,100,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,
-0.480002, -150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-146.906,-141.672,-136.438,-131.205,-125.971,-120.737,-115.503,-110.27,-105.036,-99.802,-94.5682,-89.3344,-84.1007,-78.8669,-73.6331,-68.3993,-63.1655,-57.9317,-52.698,-47.4642,-42.2304,-36.9966,-31.7628,-26.529,-21.2952,-16.0614,-10.8276,-5.59386,-0.360078,3.24914,6.73833,10.2275,13.7167,17.2059,20.6951,24.1843,27.6735,31.1627,34.6519,38.1411,41.6302,45.1194,48.6086,52.0978,55.587,59.0762,62.5654,66.0546,69.5438,73.033,76.5221,80.0113,83.5005,86.9897,90.4789,93.9681,97.4573,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.001,100.001,100.001,100.001,100.001,100.001,
-0.420002, -150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150.001,-150,-150,-150,-150,-150,-150,-150,-150,-150,-146.861,-141.627,-136.393,-131.16,-125.926,-120.692,-115.458,-110.225,-104.991,-99.757,-94.5232,-89.2894,-84.0556,-78.8219,-73.5881,-68.3543,-63.1205,-57.8867,-52.6529,-47.4192,-42.1854,-36.9516,-31.7178,-26.484,-21.2502,-16.0164,-10.7826,-5.54886,-0.315078,3.27914,6.76833,10.2575,13.7467,17.2359,20.7251,24.2143,27.7035,31.1927,34.6819,38.171,41.6602,45.1494,48.6386,52.1278,55.617,59.1062,62.5954,66.0845,69.5737,73.0629,76.5521,80.0413,83.5304,87.0196,90.5088,93.998,97.4872,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
-0.360002, -150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-146.816,-141.582,-136.348,-131.115,-125.881,-120.647,-115.413,-110.179,-104.946,-99.7119,-94.4782,-89.2444,-84.0106,-78.7768,-73.543,-68.3093,-63.0755,-57.8417,-52.6079,-47.3741,-42.1404,-36.9066,-31.6728,-26.439,-21.2052,-15.9714,-10.7376,-5.50386,-0.270078,3.30914,6.79833,10.2875,13.7767,17.2659,20.7551,24.2443,27.7335,31.2227,34.7118,38.201,41.6902,45.1794,48.6686,52.1578,55.647,59.1362,62.6253,66.1145,69.6037,73.0929,76.5821,80.0712,83.5604,87.0496,90.5388,94.0279,97.5171,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
-0.300002, -150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-146.771,-141.537,-136.303,-131.069,-125.836,-120.602,-115.368,-110.134,-104.901,-99.6669,-94.4331,-89.1994,-83.9656,-78.7318,-73.498,-68.2643,-63.0305,-57.7967,-52.5629,-47.3291,-42.0954,-36.8616,-31.6278,-26.394,-21.1602,-15.9264,-10.6926,-5.45886,-0.225078,3.724,7.56835,11.382,15.1653,18.9185,22.6419,26.3359,30.0008,33.6369,37.2446,40.8243,44.3763,47.9011,51.399,54.8705,58.3159,61.7356,65.1302,68.5,71.8454,75.1669,78.465,81.7401,84.9926,88.2229,91.3816,94.3912,97.6058,101.026,104.329,107.42,110.317,111.129,111.394,111.655,111.912,112.164,112.412,112.656,112.896,113.131,113.362,113.589,113.811,114.03,114.244,114.454,114.661,114.863,
-0.240002, -168.21,-168.393,-168.578,-168.765,-168.953,-169.144,-169.336,-169.53,-169.726,-169.923,-170.122,-170.323,-170.524,-170.728,-170.169,-166.329,-162.261,-157.945,-153.358,-148.474,-143.264,-137.693,-132.503,-127.959,-123.705,-119.712,-115.958,-112.422,-109.086,-105.932,-102.947,-99.7147,-95.7773,-91.8626,-87.9704,-84.1008,-80.2537,-76.4291,-72.6268,-68.8468,-64.8312,-59.9188,-54.7387,-49.2683,-43.4826,-37.3535,-30.8494,-23.9349,-16.5699,-8.70878,-0.299769,6.51865,12.8363,18.7544,24.3097,29.5346,34.4578,39.1045,43.4975,47.6569,51.601,55.3461,58.9067,62.2776,64.7757,67.2602,69.3034,71.0208,72.8254,74.7242,76.7246,78.835,81.0649,83.4245,85.9257,88.5814,91.4066,94.4179,97.6343,101.055,104.357,107.446,110.341,113.061,115.62,118.034,120.313,122.468,124.51,126.448,128.288,130.039,130.832,130.687,130.543,130.123,128.376,126.541,124.608,122.572,
-0.180002, -170.288,-172.445,-174.489,-176.427,-175.78,-174.235,-172.68,-171.115,-169.538,-167.95,-166.352,-164.742,-162.139,-158.291,-154.228,-149.931,-145.38,-140.552,-135.421,-129.958,-124.129,-117.897,-112.898,-109.002,-105.355,-101.931,-98.7126,-95.6804,-92.819,-90.1142,-87.3329,-84.4101,-81.4686,-78.5083,-75.5289,-72.5301,-69.5117,-66.4734,-63.4151,-60.3364,-57.2373,-54.1174,-50.9765,-47.8146,-43.4314,-37.2992,-30.7918,-23.8736,-16.5045,-8.6389,-0.224927,6.57479,12.8888,18.8037,24.356,29.5782,32.6908,35.4391,38.2066,40.9934,43.7999,46.6262,49.4723,52.3386,55.2251,58.1319,61.0592,64.0071,66.9756,69.965,72.9751,76.0061,79.058,82.1308,85.2245,88.3392,91.4316,94.4446,97.6629,101.084,104.384,107.471,107.249,106.955,106.662,106.371,106.081,105.792,105.505,105.22,104.936,104.654,104.374,104.096,103.821,103.547,103.276,103.007,102.74,102.476,
-0.120002, -138.647,-137.109,-135.582,-134.067,-132.562,-131.069,-129.586,-128.115,-126.655,-125.206,-123.769,-122.343,-120.928,-119.525,-118.133,-116.752,-115.383,-114.025,-112.678,-111.343,-106.782,-101.846,-97.8063,-94.5787,-91.5573,-88.475,-85.3598,-82.2655,-79.1921,-76.1397,-73.1082,-70.0975,-67.1077,-64.1386,-61.1902,-58.2624,-55.3551,-52.4681,-49.6013,-46.7547,-43.928,-41.121,-38.3336,-35.5657,-32.817,-29.7959,-24.5873,-19.0498,-13.1512,-6.85518,-0.120031,6.63089,12.9413,18.8529,24.4023,29.6218,34.5399,38.4072,41.4382,44.4493,47.4406,50.4124,53.3649,56.2983,59.213,62.1091,64.9869,67.8466,70.6886,73.5131,76.3204,78.8723,81.1043,83.4663,85.97,88.6285,91.4567,94.4713,97.6915,101.114,104.412,107.497,110.389,113.106,115.663,118.074,120.351,122.504,124.544,125.647,125.821,125.992,126.159,126.324,126.486,126.645,126.801,126.508,124.574,122.536,
-0.0600019, -143.328,-144.754,-146.104,-147.383,-148.597,-149.75,-149.139,-148.035,-146.937,-145.168,-142.548,-139.793,-136.894,-133.837,-130.611,-127.201,-123.59,-119.761,-115.692,-111.361,-106.741,-101.802,-97.7775,-94.5518,-91.5321,-88.6993,-86.0366,-83.5291,-81.1636,-78.9284,-76.813,-74.8081,-72.9051,-71.0965,-69.3756,-67.3639,-64.8798,-62.3819,-59.056,-55.5029,-51.7661,-47.8309,-43.6811,-39.2985,-34.6632,-29.7525,-24.5411,-19.0006,-13.0988,-6.7992,-0.0600853,6.68696,12.9938,18.9021,24.4485,29.6653,34.581,39.2209,43.6076,47.7613,51.7001,54.5415,56.9897,59.4526,61.9303,64.4229,66.9304,69.4529,71.9904,74.5429,76.7776,78.891,81.124,83.4872,85.9921,88.652,91.4818,94.4981,97.7201,101.143,104.439,107.522,110.413,113.129,115.684,118.094,120.37,120.727,120.524,120.322,120.122,119.923,119.725,119.53,119.336,119.143,118.953,118.764,118.577,118.392,
-1.85519e-06, -122.6,-122.303,-121.999,-121.69,-121.375,-121.053,-120.726,-120.392,-120.051,-119.705,-119.352,-118.993,-118.627,-118.255,-117.876,-117.491,-117.1,-116.702,-115.656,-111.322,-106.7,-101.758,-97.7489,-94.525,-91.507,-88.3603,-85.1306,-81.8787,-78.6043,-75.3069,-71.986,-68.6412,-65.272,-61.8781,-58.459,-55.0142,-51.5434,-48.0461,-44.5219,-40.9705,-37.3914,-33.7843,-30.1488,-26.4845,-22.7911,-19.0683,-15.3157,-11.5329,-7.71983,-3.87604,-0.000103378,3.87356,7.71746,11.5307,15.3135,19.0662,22.7892,26.4827,30.147,33.7826,37.3898,40.969,44.5205,48.0448,51.5421,55.013,58.4579,61.8771,65.2711,68.6404,71.9852,75.3062,78.6037,81.8782,85.1302,88.36,91.5069,94.5249,97.7488,101.758,106.7,111.322,115.656,116.699,117.097,117.488,117.873,118.252,118.624,118.99,119.349,119.702,120.049,120.389,120.723,121.051,121.372,121.687,121.997,122.3,
0.0599981, -118.208,-118.391,-118.576,-118.762,-118.951,-119.142,-119.334,-119.528,-119.724,-119.921,-120.12,-120.321,-120.522,-120.726,-120.37,-118.094,-115.684,-113.129,-110.413,-107.523,-104.439,-101.143,-97.7202,-94.4982,-91.4819,-88.6521,-85.9922,-83.4872,-81.1241,-78.891,-76.7776,-74.5425,-71.9899,-69.4524,-66.9298,-64.4223,-61.9297,-59.4519,-56.989,-54.5407,-51.7002,-47.7614,-43.6077,-39.221,-34.5811,-29.6655,-24.4487,-18.9023,-12.994,-6.68716,0.0598787,6.79901,13.0987,19.0005,24.5409,29.7523,34.663,39.2984,43.681,47.8308,51.766,55.5028,59.0559,62.3812,64.8791,67.3633,69.3755,71.0965,72.905,74.808,76.8129,78.9283,81.1635,83.529,86.0365,88.6992,91.532,94.5517,97.7775,101.802,106.741,111.361,115.692,119.761,123.59,127.201,130.611,133.837,136.893,139.793,142.548,145.168,146.938,148.036,149.14,149.749,148.596,147.383,146.103,144.754,
0.119998, -120.384,-122.536,-124.574,-126.508,-126.803,-126.647,-126.488,-126.326,-126.161,-125.993,-125.822,-125.649,-124.545,-122.504,-120.351,-118.074,-115.663,-113.106,-110.389,-107.497,-104.412,-101.114,-97.6916,-94.4714,-91.4568,-88.6286,-85.9701,-83.4664,-81.1044,-78.8724,-76.3209,-73.5137,-70.6893,-67.8474,-64.9876,-62.1099,-59.2139,-56.2993,-53.3659,-50.4135,-47.4417,-44.4505,-41.4395,-38.4086,-34.5401,-29.6219,-24.4025,-18.8531,-12.9415,-6.63109,0.119825,6.85498,13.151,19.0496,24.5871,29.7958,32.8183,35.567,38.3349,41.1222,43.9291,46.7557,49.6023,52.469,55.3559,58.2632,61.191,64.1393,67.1083,70.0981,73.1087,76.1401,79.1925,82.2658,85.36,88.4752,91.5572,94.5786,97.8062,101.846,106.782,111.345,112.68,114.027,115.385,116.754,118.135,119.526,120.93,122.344,123.77,125.208,126.657,128.117,129.588,131.07,132.564,134.068,135.584,137.111,
0.179998, -103.319,-103.711,-104.107,-104.507,-104.91,-105.317,-105.727,-106.141,-106.558,-106.978,-107.4,-107.826,-108.254,-108.685,-109.118,-109.553,-109.99,-110.429,-110.87,-111.207,-106.577,-101.627,-97.663,-94.4447,-91.4317,-88.3391,-85.2243,-82.1305,-79.0576,-76.0056,-72.9746,-69.9644,-66.975,-64.0064,-61.0584,-58.1311,-55.2242,-52.3376,-49.4713,-46.6251,-43.7988,-40.9923,-38.2054,-35.4378,-32.6895,-29.5784,-24.3562,-18.8038,-12.889,-6.57498,0.224669,8.63865,16.5042,23.8734,30.7916,37.299,43.4313,47.8125,50.9745,54.1154,57.2353,60.3346,63.4133,66.4717,69.51,72.5285,75.5273,78.5068,81.4672,84.4087,87.3316,90.1131,92.8179,95.6793,98.7115,101.93,105.353,109.001,112.897,117.896,124.128,129.957,135.42,140.551,145.379,149.93,154.227,158.29,162.138,164.739,166.349,167.948,169.536,171.112,172.678,174.233,175.778,176.427,174.489,172.446,
